origem,destino,tipo_conexao,justificativa,peso
Energy drinks,Popcorn,lanche,bebida com salgadinho,210.4
Energy drinks,Peanuts,lanche,bebida com salgadinho,301.1
Beverages,Snacks,lanche,bebida com salgadinho,237.6
Beverages,Crisps,lanche,bebida com salgadinho,273.6
Beverages,Potato crisps,lanche,bebida com salgadinho,296.9
Beverages,Corn chips,lanche,bebida com salgadinho,287.8
Beverages,Popcorn,lanche,bebida com salgadinho,237.8
Beverages,Peanuts,lanche,bebida com salgadinho,328.6
Beers,Snacks,lanche,bebida com salgadinho,205.9
Beers,Crisps,lanche,bebida com salgadinho,241.8
Beers,Potato crisps,lanche,bebida com salgadinho,265.1
Beers,Corn chips,lanche,bebida com salgadinho,256.1
Beers,Popcorn,lanche,bebida com salgadinho,206.1
Beers,Peanuts,lanche,bebida com salgadinho,296.8
Chocolates,Cheeses,lanche,doce com laticínio,347.2
Chocolates,Yogurts,lanche,doce com laticínio,254.0
Chocolates,Greek-style yogurts,lanche,doce com laticínio,270.8
Chocolates,Plain yogurts,lanche,doce com laticínio,247.8
Chocolates,Low-fat yogurts,lanche,doce com laticínio,237.3
Chocolates,Milks,lanche,doce com laticínio,272.9
Chocolates,UHT Milks,lanche,doce com laticínio,245.7
Chocolates,Grated cheese,lanche,doce com laticínio,417.8
Chocolates,Cow cheeses,lanche,doce com laticínio,356.1
Chocolates,Ricotta,lanche,doce com laticínio,286.1
Chocolates,Condensed milks,lanche,doce com laticínio,360.1
Chocolates,Milk jams,lanche,doce com laticínio,360.6
Chocolates,Dairies,lanche,doce com laticínio,310.0
Chocolates,Dairy drinks,lanche,doce com laticínio,244.8
Dark chocolates,Cheeses,lanche,doce com laticínio,369.0
Dark chocolates,Yogurts,lanche,doce com laticínio,275.8
Dark chocolates,Greek-style yogurts,lanche,doce com laticínio,292.5
Dark chocolates,Plain yogurts,lanche,doce com laticínio,269.6
Dark chocolates,Low-fat yogurts,lanche,doce com laticínio,259.1
Dark chocolates,Milks,lanche,doce com laticínio,294.6
Dark chocolates,UHT Milks,lanche,doce com laticínio,267.4
Dark chocolates,Grated cheese,lanche,doce com laticínio,439.5
Dark chocolates,Cow cheeses,lanche,doce com laticínio,377.9
Dark chocolates,Ricotta,lanche,doce com laticínio,307.9
Dark chocolates,Condensed milks,lanche,doce com laticínio,381.9
Dark chocolates,Milk jams,lanche,doce com laticínio,382.4
Dark chocolates,Dairies,lanche,doce com laticínio,331.8
Dark chocolates,Dairy drinks,lanche,doce com laticínio,266.6
Milk chocolates,Cheeses,lanche,doce com laticínio,350.2
Milk chocolates,Yogurts,lanche,doce com laticínio,256.9
Milk chocolates,Greek-style yogurts,lanche,doce com laticínio,273.7
Milk chocolates,Plain yogurts,lanche,doce com laticínio,250.8
Milk chocolates,Low-fat yogurts,lanche,doce com laticínio,240.2
Milk chocolates,Milks,lanche,doce com laticínio,275.8
Milk chocolates,UHT Milks,lanche,doce com laticínio,248.7
Milk chocolates,Grated cheese,lanche,doce com laticínio,420.8
Milk chocolates,Cow cheeses,lanche,doce com laticínio,359.1
Milk chocolates,Ricotta,lanche,doce com laticínio,289.1
Milk chocolates,Condensed milks,lanche,doce com laticínio,363.1
Milk chocolates,Milk jams,lanche,doce com laticínio,363.6
Milk chocolates,Dairies,lanche,doce com laticínio,313.0
Milk chocolates,Dairy drinks,lanche,doce com laticínio,247.8
Candy chocolate bars,Cheeses,lanche,doce com laticínio,381.5
Candy chocolate bars,Yogurts,lanche,doce com laticínio,288.2
Candy chocolate bars,Greek-style yogurts,lanche,doce com laticínio,304.9
Candy chocolate bars,Plain yogurts,lanche,doce com laticínio,282.1
Candy chocolate bars,Low-fat yogurts,lanche,doce com laticínio,271.5
Candy chocolate bars,Milks,lanche,doce com laticínio,307.1
Candy chocolate bars,UHT Milks,lanche,doce com laticínio,279.9
Candy chocolate bars,Grated cheese,lanche,doce com laticínio,452.0
Candy chocolate bars,Cow cheeses,lanche,doce com laticínio,390.4
Candy chocolate bars,Ricotta,lanche,doce com laticínio,320.4
Candy chocolate bars,Condensed milks,lanche,doce com laticínio,394.4
Candy chocolate bars,Milk jams,lanche,doce com laticínio,394.8
Candy chocolate bars,Dairies,lanche,doce com laticínio,344.2
Candy chocolate bars,Dairy drinks,lanche,doce com laticínio,279.1
Biscuits,Cheeses,lanche,doce com laticínio,324.0
Biscuits,Yogurts,lanche,doce com laticínio,230.8
Biscuits,Greek-style yogurts,lanche,doce com laticínio,247.5
Biscuits,Plain yogurts,lanche,doce com laticínio,224.6
Biscuits,Low-fat yogurts,lanche,doce com laticínio,214.0
Biscuits,Milks,lanche,doce com laticínio,249.6
Biscuits,UHT Milks,lanche,doce com laticínio,222.4
Biscuits,Grated cheese,lanche,doce com laticínio,394.5
Biscuits,Cow cheeses,lanche,doce com laticínio,332.9
Biscuits,Ricotta,lanche,doce com laticínio,262.9
Biscuits,Condensed milks,lanche,doce com laticínio,336.9
Biscuits,Milk jams,lanche,doce com laticínio,337.4
Biscuits,Dairies,lanche,doce com laticínio,286.8
Biscuits,Dairy drinks,lanche,doce com laticínio,221.6
Filled biscuits,Cheeses,lanche,doce com laticínio,344.4
Filled biscuits,Yogurts,lanche,doce com laticínio,251.2
Filled biscuits,Greek-style yogurts,lanche,doce com laticínio,267.9
Filled biscuits,Plain yogurts,lanche,doce com laticínio,245.0
Filled biscuits,Low-fat yogurts,lanche,doce com laticínio,234.4
Filled biscuits,Milks,lanche,doce com laticínio,270.0
Filled biscuits,UHT Milks,lanche,doce com laticínio,242.8
Filled biscuits,Grated cheese,lanche,doce com laticínio,414.9
Filled biscuits,Cow cheeses,lanche,doce com laticínio,353.3
Filled biscuits,Ricotta,lanche,doce com laticínio,283.3
Filled biscuits,Condensed milks,lanche,doce com laticínio,357.3
Filled biscuits,Milk jams,lanche,doce com laticínio,357.8
Filled biscuits,Dairies,lanche,doce com laticínio,307.1
Filled biscuits,Dairy drinks,lanche,doce com laticínio,242.0
Chocolate biscuits,Cheeses,lanche,doce com laticínio,342.9
Chocolate biscuits,Yogurts,lanche,doce com laticínio,249.6
Chocolate biscuits,Greek-style yogurts,lanche,doce com laticínio,266.3
Chocolate biscuits,Plain yogurts,lanche,doce com laticínio,243.4
Chocolate biscuits,Low-fat yogurts,lanche,doce com laticínio,232.9
Chocolate biscuits,Milks,lanche,doce com laticínio,268.4
Chocolate biscuits,UHT Milks,lanche,doce com laticínio,241.3
Chocolate biscuits,Grated cheese,lanche,doce com laticínio,413.4
Chocolate biscuits,Cow cheeses,lanche,doce com laticínio,351.8
Chocolate biscuits,Ricotta,lanche,doce com laticínio,281.8
Chocolate biscuits,Condensed milks,lanche,doce com laticínio,355.8
Chocolate biscuits,Milk jams,lanche,doce com laticínio,356.2
Chocolate biscuits,Dairies,lanche,doce com laticínio,305.6
Chocolate biscuits,Dairy drinks,lanche,doce com laticínio,240.4
Ice creams,Cheeses,lanche,doce com laticínio,255.7
Ice creams,Yogurts,lanche,doce com laticínio,162.4
Ice creams,Greek-style yogurts,lanche,doce com laticínio,179.2
Ice creams,Plain yogurts,lanche,doce com laticínio,156.3
Ice creams,Low-fat yogurts,lanche,doce com laticínio,145.8
Ice creams,Milks,lanche,doce com laticínio,181.3
Ice creams,UHT Milks,lanche,doce com laticínio,154.2
Ice creams,Grated cheese,lanche,doce com laticínio,326.2
Ice creams,Cow cheeses,lanche,doce com laticínio,264.6
Ice creams,Ricotta,lanche,doce com laticínio,194.6
Ice creams,Condensed milks,lanche,doce com laticínio,268.6
Ice creams,Milk jams,lanche,doce com laticínio,269.1
Ice creams,Dairies,lanche,doce com laticínio,218.4
Ice creams,Dairy drinks,lanche,doce com laticínio,153.3
Ice creams and sorbets,Cheeses,lanche,doce com laticínio,240.6
Ice creams and sorbets,Yogurts,lanche,doce com laticínio,147.3
Ice creams and sorbets,Greek-style yogurts,lanche,doce com laticínio,164.1
Ice creams and sorbets,Plain yogurts,lanche,doce com laticínio,141.2
Ice creams and sorbets,Low-fat yogurts,lanche,doce com laticínio,130.6
Ice creams and sorbets,Milks,lanche,doce com laticínio,166.2
Ice creams and sorbets,UHT Milks,lanche,doce com laticínio,139.0
Ice creams and sorbets,Grated cheese,lanche,doce com laticínio,311.1
Ice creams and sorbets,Cow cheeses,lanche,doce com laticínio,249.5
Ice creams and sorbets,Ricotta,lanche,doce com laticínio,179.4
Ice creams and sorbets,Condensed milks,lanche,doce com laticínio,253.5
Ice creams and sorbets,Milk jams,lanche,doce com laticínio,253.9
Ice creams and sorbets,Dairies,lanche,doce com laticínio,203.3
Ice creams and sorbets,Dairy drinks,lanche,doce com laticínio,138.2
Alfajores,Cheeses,lanche,doce com laticínio,313.6
Alfajores,Yogurts,lanche,doce com laticínio,220.4
Alfajores,Greek-style yogurts,lanche,doce com laticínio,237.2
Alfajores,Plain yogurts,lanche,doce com laticínio,214.2
Alfajores,Low-fat yogurts,lanche,doce com laticínio,203.7
Alfajores,Milks,lanche,doce com laticínio,239.2
Alfajores,UHT Milks,lanche,doce com laticínio,212.1
Alfajores,Grated cheese,lanche,doce com laticínio,384.2
Alfajores,Cow cheeses,lanche,doce com laticínio,322.6
Alfajores,Ricotta,lanche,doce com laticínio,252.6
Alfajores,Condensed milks,lanche,doce com laticínio,326.6
Alfajores,Milk jams,lanche,doce com laticínio,327.0
Alfajores,Dairies,lanche,doce com laticínio,276.4
Alfajores,Dairy drinks,lanche,doce com laticínio,211.2
Candies,Cheeses,lanche,doce com laticínio,322.6
Candies,Yogurts,lanche,doce com laticínio,229.4
Candies,Greek-style yogurts,lanche,doce com laticínio,246.2
Candies,Plain yogurts,lanche,doce com laticínio,223.2
Candies,Low-fat yogurts,lanche,doce com laticínio,212.7
Candies,Milks,lanche,doce com laticínio,248.2
Candies,UHT Milks,lanche,doce com laticínio,221.1
Candies,Grated cheese,lanche,doce com laticínio,393.2
Candies,Cow cheeses,lanche,doce com laticínio,331.6
Candies,Ricotta,lanche,doce com laticínio,261.6
Candies,Condensed milks,lanche,doce com laticínio,335.6
Candies,Milk jams,lanche,doce com laticínio,336.0
Candies,Dairies,lanche,doce com laticínio,285.4
Candies,Dairy drinks,lanche,doce com laticínio,220.2
Confectioneries,Cheeses,lanche,doce com laticínio,321.5
Confectioneries,Yogurts,lanche,doce com laticínio,228.2
Confectioneries,Greek-style yogurts,lanche,doce com laticínio,245.0
Confectioneries,Plain yogurts,lanche,doce com laticínio,222.1
Confectioneries,Low-fat yogurts,lanche,doce com laticínio,211.5
Confectioneries,Milks,lanche,doce com laticínio,247.1
Confectioneries,UHT Milks,lanche,doce com laticínio,219.9
Confectioneries,Grated cheese,lanche,doce com laticínio,392.0
Confectioneries,Cow cheeses,lanche,doce com laticínio,330.4
Confectioneries,Ricotta,lanche,doce com laticínio,260.4
Confectioneries,Condensed milks,lanche,doce com laticínio,334.4
Confectioneries,Milk jams,lanche,doce com laticínio,334.9
Confectioneries,Dairies,lanche,doce com laticínio,284.2
Confectioneries,Dairy drinks,lanche,doce com laticínio,219.1
Wafers,Cheeses,lanche,doce com laticínio,358.6
Wafers,Yogurts,lanche,doce com laticínio,265.3
Wafers,Greek-style yogurts,lanche,doce com laticínio,282.1
Wafers,Plain yogurts,lanche,doce com laticínio,259.2
Wafers,Low-fat yogurts,lanche,doce com laticínio,248.6
Wafers,Milks,lanche,doce com laticínio,284.2
Wafers,UHT Milks,lanche,doce com laticínio,257.1
Wafers,Grated cheese,lanche,doce com laticínio,429.1
Wafers,Cow cheeses,lanche,doce com laticínio,367.5
Wafers,Ricotta,lanche,doce com laticínio,297.5
Wafers,Condensed milks,lanche,doce com laticínio,371.5
Wafers,Milk jams,lanche,doce com laticínio,371.9
Wafers,Dairies,lanche,doce com laticínio,321.4
Wafers,Dairy drinks,lanche,doce com laticínio,256.2
Stuffed wafers,Cheeses,lanche,doce com laticínio,347.6
Stuffed wafers,Yogurts,lanche,doce com laticínio,254.3
Stuffed wafers,Greek-style yogurts,lanche,doce com laticínio,271.1
Stuffed wafers,Plain yogurts,lanche,doce com laticínio,248.2
Stuffed wafers,Low-fat yogurts,lanche,doce com laticínio,237.6
Stuffed wafers,Milks,lanche,doce com laticínio,273.2
Stuffed wafers,UHT Milks,lanche,doce com laticínio,246.0
Stuffed wafers,Grated cheese,lanche,doce com laticínio,418.1
Stuffed wafers,Cow cheeses,lanche,doce com laticínio,356.5
Stuffed wafers,Ricotta,lanche,doce com laticínio,286.5
Stuffed wafers,Condensed milks,lanche,doce com laticínio,360.5
Stuffed wafers,Milk jams,lanche,doce com laticínio,360.9
Stuffed wafers,Dairies,lanche,doce com laticínio,310.4
Stuffed wafers,Dairy drinks,lanche,doce com laticínio,245.2
Dulces,Cheeses,lanche,doce com laticínio,347.5
Dulces,Yogurts,lanche,doce com laticínio,254.2
Dulces,Greek-style yogurts,lanche,doce com laticínio,270.9
Dulces,Plain yogurts,lanche,doce com laticínio,248.1
Dulces,Low-fat yogurts,lanche,doce com laticínio,237.5
Dulces,Milks,lanche,doce com laticínio,273.1
Dulces,UHT Milks,lanche,doce com laticínio,245.9
Dulces,Grated cheese,lanche,doce com laticínio,418.0
Dulces,Cow cheeses,lanche,doce com laticínio,356.4
Dulces,Ricotta,lanche,doce com laticínio,286.4
Dulces,Condensed milks,lanche,doce com laticínio,360.4
Dulces,Milk jams,lanche,doce com laticínio,360.8
Dulces,Dairies,lanche,doce com laticínio,310.2
Dulces,Dairy drinks,lanche,doce com laticínio,245.1
Postres,Cheeses,lanche,doce com laticínio,203.2
Postres,Yogurts,lanche,doce com laticínio,109.9
Postres,Greek-style yogurts,lanche,doce com laticínio,126.7
Postres,Plain yogurts,lanche,doce com laticínio,103.8
Postres,Low-fat yogurts,lanche,doce com laticínio,93.2
Postres,Milks,lanche,doce com laticínio,128.8
Postres,UHT Milks,lanche,doce com laticínio,101.7
Postres,Grated cheese,lanche,doce com laticínio,273.8
Postres,Cow cheeses,lanche,doce com laticínio,212.1
Postres,Ricotta,lanche,doce com laticínio,142.1
Postres,Condensed milks,lanche,doce com laticínio,216.1
Postres,Milk jams,lanche,doce com laticínio,216.6
Postres,Dairies,lanche,doce com laticínio,165.9
Postres,Dairy drinks,lanche,doce com laticínio,100.8
Peanut bars,Cheeses,lanche,doce com laticínio,331.5
Peanut bars,Yogurts,lanche,doce com laticínio,238.2
Peanut bars,Greek-style yogurts,lanche,doce com laticínio,255.0
Peanut bars,Plain yogurts,lanche,doce com laticínio,232.1
Peanut bars,Low-fat yogurts,lanche,doce com laticínio,221.5
Peanut bars,Milks,lanche,doce com laticínio,257.1
Peanut bars,UHT Milks,lanche,doce com laticínio,229.9
Peanut bars,Grated cheese,lanche,doce com laticínio,402.0
Peanut bars,Cow cheeses,lanche,doce com laticínio,340.4
Peanut bars,Ricotta,lanche,doce com laticínio,270.4
Peanut bars,Condensed milks,lanche,doce com laticínio,344.4
Peanut bars,Milk jams,lanche,doce com laticínio,344.8
Peanut bars,Dairies,lanche,doce com laticínio,294.2
Peanut bars,Dairy drinks,lanche,doce com laticínio,229.1
Snacks,Cheeses,lanche,salgadinho com laticínio,308.0
Snacks,Yogurts,lanche,salgadinho com laticínio,214.7
Snacks,Greek-style yogurts,lanche,salgadinho com laticínio,231.5
Snacks,Plain yogurts,lanche,salgadinho com laticínio,208.6
Snacks,Low-fat yogurts,lanche,salgadinho com laticínio,198.0
Snacks,Milks,lanche,salgadinho com laticínio,233.6
Snacks,UHT Milks,lanche,salgadinho com laticínio,206.4
Snacks,Grated cheese,lanche,salgadinho com laticínio,378.5
Snacks,Cow cheeses,lanche,salgadinho com laticínio,316.9
Snacks,Ricotta,lanche,salgadinho com laticínio,246.9
Snacks,Condensed milks,lanche,salgadinho com laticínio,320.9
Snacks,Milk jams,lanche,salgadinho com laticínio,321.3
Snacks,Dairies,lanche,salgadinho com laticínio,270.7
Snacks,Dairy drinks,lanche,salgadinho com laticínio,205.6
Crisps,Cheeses,lanche,salgadinho com laticínio,343.9
Crisps,Yogurts,lanche,salgadinho com laticínio,250.7
Crisps,Greek-style yogurts,lanche,salgadinho com laticínio,267.4
Crisps,Plain yogurts,lanche,salgadinho com laticínio,244.5
Crisps,Low-fat yogurts,lanche,salgadinho com laticínio,233.9
Crisps,Milks,lanche,salgadinho com laticínio,269.5
Crisps,UHT Milks,lanche,salgadinho com laticínio,242.3
Crisps,Grated cheese,lanche,salgadinho com laticínio,414.4
Crisps,Cow cheeses,lanche,salgadinho com laticínio,352.8
Crisps,Ricotta,lanche,salgadinho com laticínio,282.8
Crisps,Condensed milks,lanche,salgadinho com laticínio,356.8
Crisps,Milk jams,lanche,salgadinho com laticínio,357.2
Crisps,Dairies,lanche,salgadinho com laticínio,306.6
Crisps,Dairy drinks,lanche,salgadinho com laticínio,241.5
Potato crisps,Cheeses,lanche,salgadinho com laticínio,367.2
Potato crisps,Yogurts,lanche,salgadinho com laticínio,273.9
Potato crisps,Greek-style yogurts,lanche,salgadinho com laticínio,290.7
Potato crisps,Plain yogurts,lanche,salgadinho com laticínio,267.8
Potato crisps,Low-fat yogurts,lanche,salgadinho com laticínio,257.2
Potato crisps,Milks,lanche,salgadinho com laticínio,292.8
Potato crisps,UHT Milks,lanche,salgadinho com laticínio,265.7
Potato crisps,Grated cheese,lanche,salgadinho com laticínio,437.8
Potato crisps,Cow cheeses,lanche,salgadinho com laticínio,376.1
Potato crisps,Ricotta,lanche,salgadinho com laticínio,306.1
Potato crisps,Condensed milks,lanche,salgadinho com laticínio,380.1
Potato crisps,Milk jams,lanche,salgadinho com laticínio,380.6
Potato crisps,Dairies,lanche,salgadinho com laticínio,330.0
Potato crisps,Dairy drinks,lanche,salgadinho com laticínio,264.8
Corn chips,Cheeses,lanche,salgadinho com laticínio,358.1
Corn chips,Yogurts,lanche,salgadinho com laticínio,264.9
Corn chips,Greek-style yogurts,lanche,salgadinho com laticínio,281.6
Corn chips,Plain yogurts,lanche,salgadinho com laticínio,258.8
Corn chips,Low-fat yogurts,lanche,salgadinho com laticínio,248.2
Corn chips,Milks,lanche,salgadinho com laticínio,283.8
Corn chips,UHT Milks,lanche,salgadinho com laticínio,256.6
Corn chips,Grated cheese,lanche,salgadinho com laticínio,428.7
Corn chips,Cow cheeses,lanche,salgadinho com laticínio,367.1
Corn chips,Ricotta,lanche,salgadinho com laticínio,297.1
Corn chips,Condensed milks,lanche,salgadinho com laticínio,371.1
Corn chips,Milk jams,lanche,salgadinho com laticínio,371.5
Corn chips,Dairies,lanche,salgadinho com laticínio,320.9
Corn chips,Dairy drinks,lanche,salgadinho com laticínio,255.8
Popcorn,Cheeses,lanche,salgadinho com laticínio,308.1
Popcorn,Yogurts,lanche,salgadinho com laticínio,214.9
Popcorn,Greek-style yogurts,lanche,salgadinho com laticínio,231.7
Popcorn,Plain yogurts,lanche,salgadinho com laticínio,208.8
Popcorn,Low-fat yogurts,lanche,salgadinho com laticínio,198.2
Popcorn,Milks,lanche,salgadinho com laticínio,233.8
Popcorn,UHT Milks,lanche,salgadinho com laticínio,206.6
Popcorn,Grated cheese,lanche,salgadinho com laticínio,378.7
Popcorn,Cow cheeses,lanche,salgadinho com laticínio,317.1
Popcorn,Ricotta,lanche,salgadinho com laticínio,247.1
Popcorn,Condensed milks,lanche,salgadinho com laticínio,321.1
Popcorn,Milk jams,lanche,salgadinho com laticínio,321.5
Popcorn,Dairies,lanche,salgadinho com laticínio,270.9
Popcorn,Dairy drinks,lanche,salgadinho com laticínio,205.8
Peanuts,Cheeses,lanche,salgadinho com laticínio,398.9
Peanuts,Yogurts,lanche,salgadinho com laticínio,305.6
Peanuts,Greek-style yogurts,lanche,salgadinho com laticínio,322.4
Peanuts,Plain yogurts,lanche,salgadinho com laticínio,299.5
Peanuts,Low-fat yogurts,lanche,salgadinho com laticínio,288.9
Peanuts,Milks,lanche,salgadinho com laticínio,324.5
Peanuts,UHT Milks,lanche,salgadinho com laticínio,297.4
Peanuts,Grated cheese,lanche,salgadinho com laticínio,469.4
Peanuts,Cow cheeses,lanche,salgadinho com laticínio,407.8
Peanuts,Ricotta,lanche,salgadinho com laticínio,337.8
Peanuts,Condensed milks,lanche,salgadinho com laticínio,411.8
Peanuts,Milk jams,lanche,salgadinho com laticínio,412.2
Peanuts,Dairies,lanche,salgadinho com laticínio,361.6
Peanuts,Dairy drinks,lanche,salgadinho com laticínio,296.5
Chocolates,Breads,lanche,doce com pão,339.1
Chocolates,Sliced breads,lanche,doce com pão,332.1
Chocolates,Wholemeal breads,lanche,doce com pão,313.6
Chocolates,Panettone,lanche,doce com pão,396.8
Chocolates,Sandwiches,lanche,doce com pão,332.4
Chocolates,Tapioca,lanche,doce com pão,334.4
Chocolates,Crackers (Appetizers),lanche,doce com pão,421.2
Chocolates,Galletas,lanche,doce com pão,420.1
Chocolates,Cakes,lanche,doce com pão,381.8
Chocolates,Mueslis,lanche,doce com pão,394.5
Dark chocolates,Breads,lanche,doce com pão,360.9
Dark chocolates,Sliced breads,lanche,doce com pão,353.8
Dark chocolates,Wholemeal breads,lanche,doce com pão,335.4
Dark chocolates,Panettone,lanche,doce com pão,418.5
Dark chocolates,Sandwiches,lanche,doce com pão,354.1
Dark chocolates,Tapioca,lanche,doce com pão,356.1
Dark chocolates,Crackers (Appetizers),lanche,doce com pão,442.9
Dark chocolates,Galletas,lanche,doce com pão,441.9
Dark chocolates,Cakes,lanche,doce com pão,403.5
Dark chocolates,Mueslis,lanche,doce com pão,416.2
Milk chocolates,Breads,lanche,doce com pão,342.1
Milk chocolates,Sliced breads,lanche,doce com pão,335.0
Milk chocolates,Wholemeal breads,lanche,doce com pão,316.6
Milk chocolates,Panettone,lanche,doce com pão,399.7
Milk chocolates,Sandwiches,lanche,doce com pão,335.4
Milk chocolates,Tapioca,lanche,doce com pão,337.4
Milk chocolates,Crackers (Appetizers),lanche,doce com pão,424.1
Milk chocolates,Galletas,lanche,doce com pão,423.1
Milk chocolates,Cakes,lanche,doce com pão,384.7
Milk chocolates,Mueslis,lanche,doce com pão,397.5
Candy chocolate bars,Breads,lanche,doce com pão,373.3
Candy chocolate bars,Sliced breads,lanche,doce com pão,366.2
Candy chocolate bars,Wholemeal breads,lanche,doce com pão,347.8
Candy chocolate bars,Panettone,lanche,doce com pão,431.0
Candy chocolate bars,Sandwiches,lanche,doce com pão,366.6
Candy chocolate bars,Tapioca,lanche,doce com pão,368.6
Candy chocolate bars,Crackers (Appetizers),lanche,doce com pão,455.4
Candy chocolate bars,Galletas,lanche,doce com pão,454.4
Candy chocolate bars,Cakes,lanche,doce com pão,416.0
Candy chocolate bars,Mueslis,lanche,doce com pão,428.7
Biscuits,Breads,lanche,doce com pão,315.9
Biscuits,Sliced breads,lanche,doce com pão,308.8
Biscuits,Wholemeal breads,lanche,doce com pão,290.4
Biscuits,Panettone,lanche,doce com pão,373.5
Biscuits,Sandwiches,lanche,doce com pão,309.1
Biscuits,Tapioca,lanche,doce com pão,311.1
Biscuits,Crackers (Appetizers),lanche,doce com pão,397.9
Biscuits,Galletas,lanche,doce com pão,396.9
Biscuits,Cakes,lanche,doce com pão,358.5
Biscuits,Mueslis,lanche,doce com pão,371.2
Filled biscuits,Breads,lanche,doce com pão,336.2
Filled biscuits,Sliced breads,lanche,doce com pão,329.2
Filled biscuits,Wholemeal breads,lanche,doce com pão,310.8
Filled biscuits,Panettone,lanche,doce com pão,393.9
Filled biscuits,Sandwiches,lanche,doce com pão,329.6
Filled biscuits,Tapioca,lanche,doce com pão,331.6
Filled biscuits,Crackers (Appetizers),lanche,doce com pão,418.4
Filled biscuits,Galletas,lanche,doce com pão,417.3
Filled biscuits,Cakes,lanche,doce com pão,378.9
Filled biscuits,Mueslis,lanche,doce com pão,391.6
Chocolate biscuits,Breads,lanche,doce com pão,334.7
Chocolate biscuits,Sliced breads,lanche,doce com pão,327.6
Chocolate biscuits,Wholemeal breads,lanche,doce com pão,309.2
Chocolate biscuits,Panettone,lanche,doce com pão,392.4
Chocolate biscuits,Sandwiches,lanche,doce com pão,328.0
Chocolate biscuits,Tapioca,lanche,doce com pão,330.0
Chocolate biscuits,Crackers (Appetizers),lanche,doce com pão,416.8
Chocolate biscuits,Galletas,lanche,doce com pão,415.8
Chocolate biscuits,Cakes,lanche,doce com pão,377.4
Chocolate biscuits,Mueslis,lanche,doce com pão,390.1
Ice creams,Breads,lanche,doce com pão,247.6
Ice creams,Sliced breads,lanche,doce com pão,240.5
Ice creams,Wholemeal breads,lanche,doce com pão,222.1
Ice creams,Panettone,lanche,doce com pão,305.2
Ice creams,Sandwiches,lanche,doce com pão,240.8
Ice creams,Tapioca,lanche,doce com pão,242.8
Ice creams,Crackers (Appetizers),lanche,doce com pão,329.6
Ice creams,Galletas,lanche,doce com pão,328.6
Ice creams,Cakes,lanche,doce com pão,290.2
Ice creams,Mueslis,lanche,doce com pão,302.9
Ice creams and sorbets,Breads,lanche,doce com pão,232.4
Ice creams and sorbets,Sliced breads,lanche,doce com pão,225.4
Ice creams and sorbets,Wholemeal breads,lanche,doce com pão,206.9
Ice creams and sorbets,Panettone,lanche,doce com pão,290.1
Ice creams and sorbets,Sandwiches,lanche,doce com pão,225.7
Ice creams and sorbets,Tapioca,lanche,doce com pão,227.7
Ice creams and sorbets,Crackers (Appetizers),lanche,doce com pão,314.5
Ice creams and sorbets,Galletas,lanche,doce com pão,313.5
Ice creams and sorbets,Cakes,lanche,doce com pão,275.1
Ice creams and sorbets,Mueslis,lanche,doce com pão,287.8
Alfajores,Breads,lanche,doce com pão,305.5
Alfajores,Sliced breads,lanche,doce com pão,298.4
Alfajores,Wholemeal breads,lanche,doce com pão,280.0
Alfajores,Panettone,lanche,doce com pão,363.1
Alfajores,Sandwiches,lanche,doce com pão,298.8
Alfajores,Tapioca,lanche,doce com pão,300.8
Alfajores,Crackers (Appetizers),lanche,doce com pão,387.6
Alfajores,Galletas,lanche,doce com pão,386.6
Alfajores,Cakes,lanche,doce com pão,348.1
Alfajores,Mueslis,lanche,doce com pão,360.9
Candies,Breads,lanche,doce com pão,314.5
Candies,Sliced breads,lanche,doce com pão,307.4
Candies,Wholemeal breads,lanche,doce com pão,289.0
Candies,Panettone,lanche,doce com pão,372.1
Candies,Sandwiches,lanche,doce com pão,307.8
Candies,Tapioca,lanche,doce com pão,309.8
Candies,Crackers (Appetizers),lanche,doce com pão,396.6
Candies,Galletas,lanche,doce com pão,395.6
Candies,Cakes,lanche,doce com pão,357.1
Candies,Mueslis,lanche,doce com pão,369.9
Confectioneries,Breads,lanche,doce com pão,313.4
Confectioneries,Sliced breads,lanche,doce com pão,306.3
Confectioneries,Wholemeal breads,lanche,doce com pão,287.9
Confectioneries,Panettone,lanche,doce com pão,371.0
Confectioneries,Sandwiches,lanche,doce com pão,306.6
Confectioneries,Tapioca,lanche,doce com pão,308.6
Confectioneries,Crackers (Appetizers),lanche,doce com pão,395.4
Confectioneries,Galletas,lanche,doce com pão,394.4
Confectioneries,Cakes,lanche,doce com pão,356.0
Confectioneries,Mueslis,lanche,doce com pão,368.8
Wafers,Breads,lanche,doce com pão,350.4
Wafers,Sliced breads,lanche,doce com pão,343.4
Wafers,Wholemeal breads,lanche,doce com pão,324.9
Wafers,Panettone,lanche,doce com pão,408.1
Wafers,Sandwiches,lanche,doce com pão,343.8
Wafers,Tapioca,lanche,doce com pão,345.8
Wafers,Crackers (Appetizers),lanche,doce com pão,432.5
Wafers,Galletas,lanche,doce com pão,431.5
Wafers,Cakes,lanche,doce com pão,393.1
Wafers,Mueslis,lanche,doce com pão,405.9
Stuffed wafers,Breads,lanche,doce com pão,339.4
Stuffed wafers,Sliced breads,lanche,doce com pão,332.4
Stuffed wafers,Wholemeal breads,lanche,doce com pão,313.9
Stuffed wafers,Panettone,lanche,doce com pão,397.1
